please_choose_a_category,Tweets,F_1,F_2,F_3,F_4,F_5,F_6,F_7,F_8,F_9,F_10,F_11,F_12,F_13
direct_eyewitness,experiencing my first mini earthquake in san francisco. it reminds me of costa rica.,0,1,1,1,1,1,0,0,1,1,0,1,1
direct_eyewitness,okay goodbye there was an earthquake in stardew valley my melons better be okay,0,1,1,1,1,1,0,0,1,1,0,1,1
direct_eyewitness,norcal  #earthquake,0,0,0,0,0,0,0,0,0,0,1,0,0
direct_eyewitness,i swear i just felt an earthquake,1,1,1,1,1,0,0,0,1,1,0,1,1
direct_eyewitness,uhhh earthquake?,0,0,0,0,0,0,1,0,0,0,1,0,0
direct_eyewitness,that was.....an earthquake,0,0,1,0,0,0,0,0,1,0,0,0,0
direct_eyewitness,first time i haven  t slept through an earthquake ,1,1,1,1,1,0,0,0,1,0,0,1,1
direct_eyewitness,was there just a small earthquake?,0,1,1,1,1,1,1,0,1,1,0,1,0
direct_eyewitness,a little earthquake here at at&amp;t before the brandons finish a nice play to end the inning.,0,1,1,1,1,1,0,0,1,1,0,0,0
direct_eyewitness,i knew i felt an earthquake,1,1,1,1,1,0,0,0,1,0,0,1,1
direct_eyewitness,wtf earthquake,0,0,0,0,0,0,0,1,0,0,1,0,0
direct_eyewitness,was that just an earthquake?!!,0,1,1,0,1,0,1,0,1,1,0,1,1
direct_eyewitness,how big was the earthquake sf peeps felt it really strong here #earthquake. #sfearthquake,0,1,1,1,1,1,0,0,1,0,0,1,1
direct_eyewitness, koconews  kocodamonlane  kocoshelby was that just an earthquake???,0,1,1,0,1,0,1,0,1,1,0,1,1
direct_eyewitness,felt an earthquake!  hope it wasn't a big one somewhere else.,0,1,1,1,1,1,1,0,1,1,0,0,1
direct_eyewitness,bro am i trippin or did we just have an earthquake,1,1,1,1,1,0,0,0,1,1,0,1,1
direct_eyewitness,earthquake getting on my nerves i'm trying to find a new twink outfit in zelda rn,0,1,1,1,1,1,0,0,1,1,0,1,1
direct_eyewitness,earthquake holy moly,0,0,0,0,0,0,0,0,0,0,0,0,0
direct_eyewitness,it was jus a earthquake ,0,1,1,1,1,1,0,0,1,1,0,0,0
direct_eyewitness,nice little #earthquake there. hope it wasn't anything.,0,1,1,1,0,0,0,0,1,0,0,0,0
direct_eyewitness,during our work after the earthquake in #mexico. dancing is healing! these children  just moments before were downc  https://t.co/mthkm0pcqi,0,1,1,1,1,1,1,0,1,1,0,1,1
direct_eyewitness,#earthquake boys,0,0,0,0,0,0,0,0,0,0,1,0,0
direct_eyewitness,was that an earthquake or is the construction outside being dumb?,0,1,1,1,1,1,1,0,1,1,0,0,1
direct_eyewitness,was there a fucken earthquake right now??!,0,1,1,1,1,1,1,0,1,1,0,0,0
direct_eyewitness,umm was that an earthquake? ,0,1,1,0,1,0,1,0,1,0,0,0,1
direct_eyewitness,just experienced my first earthquake #shook,0,1,0,1,1,0,0,0,1,1,0,1,1
direct_eyewitness,hoo! big earthquake!,0,0,1,0,0,0,1,0,0,0,0,0,0
direct_eyewitness,a quintessential bay area experience is feeling an earthquake and then hearing it roll through your neighbors compl  https://t.co/5op0tmx82v,0,1,1,1,1,1,0,0,1,1,0,0,1
direct_eyewitness,i know i  m not the only one that felt that earthquake just now ,1,1,1,1,1,0,0,0,1,1,0,1,0
direct_eyewitness,uh.... was that an earthquake?,0,1,1,0,1,0,1,0,1,0,0,0,1
direct_eyewitness,felt it but didn't realize it was an #earthquake until i saw it on twitter https://t.co/e0kqihk9i3,1,1,1,1,1,0,0,0,1,1,0,1,1
direct_eyewitness,i thought a truck drove into my house but it was just an earthquake lmao,1,1,1,1,1,1,0,0,1,1,0,1,1
direct_eyewitness,felt the earthquake here in millbrae  ktvu,0,1,1,1,1,1,0,0,1,1,0,1,1
direct_eyewitness,almost dropped my dinner fucking with this earthquake ,0,0,1,1,1,1,0,0,1,0,0,0,1
direct_eyewitness,earthquake just now #earthquake #notabigdeal #sfnative #whatelseyougot #sanfrancisco,0,1,0,0,0,0,0,0,1,1,0,1,0
direct_eyewitness,was there just an earthquake,0,1,1,0,1,0,0,0,1,1,0,1,1
direct_eyewitness,earthquake omg,0,0,0,0,0,0,0,1,0,0,1,0,0
direct_eyewitness,woah. that was definitely an earthquake!,0,1,1,0,1,0,1,0,1,0,0,0,1
direct_eyewitness,that was rough  noisy too #earthquake,0,1,1,0,0,0,0,0,1,0,0,0,0
direct_eyewitness,oh  baby earthquake in the city,0,1,1,1,1,1,0,0,1,1,0,1,1
direct_eyewitness,omg i think that was an earthquake,1,1,1,1,1,0,0,1,1,0,0,1,1
direct_eyewitness,i hope that was an earthquake otherwise wtf just happened,1,1,1,1,1,0,0,1,1,1,0,1,1
direct_eyewitness,bruhh wtf i think i just felt an earthquake,1,1,1,1,1,0,0,1,1,1,0,1,1
direct_eyewitness,y  all felt the earthquake,0,1,1,0,1,0,0,0,0,1,0,0,0
direct_eyewitness, ktvu did we just have a mini earthquake?,0,1,1,1,1,1,1,0,1,1,0,1,0
direct_eyewitness,omg earthquake,0,0,0,0,0,0,0,1,0,0,1,0,0
direct_eyewitness,did y  all just feel that #earthquake ?? my whole house shook,1,1,1,0,1,1,1,0,1,1,0,1,1
direct_eyewitness,wow i fsint feel that earthquake,1,1,1,1,1,1,0,0,1,1,0,1,0
direct_eyewitness,i knew it! i didn't lose my mind because of sleep deprivation. i'm too used to earthquakes now https://t.co/z6vjpfypwd,1,1,1,1,1,1,1,0,1,1,0,1,1
direct_eyewitness,y  all niggas feel that earthquake just now????,0,1,1,0,0,0,1,0,1,1,0,1,0
direct_eyewitness,i feel like i  m the only person in la with no earthquake emergency bag pre-packed. i  m going on 4 years being a res  https://t.co/md5dflu9p2,1,1,1,1,1,1,0,0,1,1,0,1,1
direct_eyewitness,idk if that was an earthquake or i just have had too much caffeine today,1,1,1,1,1,0,0,1,1,1,0,1,1
direct_eyewitness,yo twitter  did you feel that #earthquake?! #oakland,0,1,1,0,1,0,1,0,1,1,0,0,0
direct_eyewitness,i know im not trippin n i just felt an earthquake,1,1,1,1,1,0,0,0,1,1,0,1,1
direct_eyewitness,did y  all just feel an earthquake or what,0,1,1,0,1,0,0,0,1,1,0,1,1
direct_eyewitness,oh snap! felt an earthquake! #pacifica,0,1,0,0,1,0,1,0,1,0,0,0,1
direct_eyewitness,i just felt an #earthquake in walnut creek  ca,1,1,1,1,1,1,0,0,1,1,0,1,1
direct_eyewitness,yoooo was that a earthquake b ,0,1,1,1,1,1,0,0,1,1,0,0,0
direct_eyewitness,y  all i think an earthquake just happened i  m ready to move back to the balad,1,1,1,1,1,0,0,0,1,1,0,1,1
direct_eyewitness,tell me that wasn  t an earthquake i ain  t smoke in 2 years i know im not zooted,1,1,1,1,1,1,0,0,1,1,0,1,1
direct_eyewitness,#earthquake in #richmond just now. not very big. few jolts,0,1,1,1,1,1,0,0,1,1,0,1,1
direct_eyewitness,yal felt that earthquake??,0,1,1,0,0,0,1,0,1,0,0,0,0
direct_eyewitness, ericapricot glad it was an earthquake tbh. for a second i was like what is happening to my apt,1,1,1,1,1,1,0,0,1,1,0,1,1
direct_eyewitness,"train delay due to an ""earthquake in the bay area""   i'm deep in the bay area and i didn't feel shit.",1,1,1,1,1,1,0,0,1,1,0,1,1
direct_eyewitness,anyone else feel an #earthquake in sf?,0,1,0,1,1,1,1,0,1,1,0,1,1
direct_eyewitness,baby's first earthquake. welcome to sf  kid.,0,1,1,1,1,0,0,0,1,0,0,0,0
direct_eyewitness,there was an earthquake right?,0,1,1,0,1,0,1,0,1,0,0,0,1
direct_eyewitness,#earthquake woooooooo did y  all feel that!!!!!,0,1,0,0,0,0,1,0,1,1,0,0,0
direct_eyewitness,oh yeeeee earthquake,0,0,0,0,0,0,0,0,0,0,0,0,0
direct_eyewitness,that was a shudder.  #earthquake  #noevalley,0,1,1,1,1,1,0,0,1,1,0,0,0
direct_eyewitness,that earthquake though. smfh,0,0,1,0,0,0,0,0,1,0,0,0,0
direct_eyewitness,berkeley earthquake 7:19 pm,0,0,0,0,0,0,0,0,0,0,0,0,0
direct_eyewitness,yo! an earthquake while listening to a test press is a first for me  wow. y  all okay?  #gowarriors,0,1,1,1,1,1,1,0,1,1,0,1,1
direct_eyewitness,random earthquake.... ok,0,0,0,0,0,0,0,0,0,0,0,0,0
direct_eyewitness,did y  all feel the earthquake omg,0,1,1,0,1,0,0,1,1,1,0,0,0
direct_eyewitness,ooooh  earthquake! #sf #bayarea,0,0,0,0,0,0,1,0,0,0,0,0,0
direct_eyewitness,wow just had a earthquake,0,1,1,1,1,1,0,0,1,1,0,1,0
direct_eyewitness,shaky shaky #earthquake,0,0,0,0,0,0,0,0,0,0,0,0,0
direct_eyewitness,just had an earthquake 15min ago  bethpagegirl did you feel it?,0,1,1,0,1,0,1,0,1,1,0,1,1
direct_eyewitness, jonahnro is here and we just had an earthquake. sure it felt worse in the high rise ,0,1,1,1,1,1,0,0,1,1,0,1,1
direct_eyewitness,lmao i am shaking that earthquake scared tf outta me,1,1,1,1,1,1,0,0,1,0,0,1,0
direct_eyewitness,the bay rockin so hard for the warriors right now that it caused a minor earthquake,0,1,1,1,1,1,0,0,1,1,0,0,0
direct_eyewitness,*checks bay area twitter to see if everyone felt that earthquake lmaoo,0,1,1,0,1,1,0,0,1,0,0,1,1
direct_eyewitness,lmfaoooo first thing i got was my camera like fuck this earthquake,1,1,1,1,1,1,0,0,1,0,0,1,1
direct_eyewitness,we just either had a small earthquake or it's really windy outside,0,1,1,1,1,1,0,0,1,1,0,1,0
direct_eyewitness,dinner table shakes during earthquake and no one bats an eye. #sanfrancisco,1,1,0,0,1,0,0,0,1,0,0,0,1
direct_eyewitness,there was a lil earthquake and i  ve never felt safer bc i  ve been in the middle of my bed in child  s pose since i g  https://t.co/7qlsejqaj5,1,1,1,1,1,1,0,0,1,1,0,1,1
direct_eyewitness,did berkeley just have an earthquake lol,0,1,1,0,1,0,0,1,1,1,0,1,1
direct_eyewitness,y  all felt that earthquake?,0,1,1,0,0,0,1,0,1,1,0,0,0
direct_eyewitness,i think we just got hit with an earthquake,1,1,1,1,1,0,0,0,1,1,0,1,1
direct_eyewitness,did you guys feel the earthquake?!,0,1,1,0,1,0,1,0,1,1,0,0,0
direct_eyewitness,did not care for that! #earthquake,0,1,1,0,1,0,1,0,1,1,0,0,1
direct_eyewitness,so like there was just another earthquake on the hayward fault... i think i should leave,1,1,1,1,1,1,0,0,1,1,0,1,1
direct_eyewitness,#earthquake in oakland,0,1,0,1,1,1,0,0,1,1,0,1,1
direct_eyewitness,earthquake! #first,0,0,0,0,0,0,1,0,0,0,1,0,0
direct_eyewitness,okay  earthquake!,0,0,0,0,0,0,1,0,0,0,1,0,0
direct_eyewitness,oo an earthquake! yay!,0,1,0,0,1,0,1,0,1,0,0,0,1
direct_eyewitness,i'm sitting on my bed naked eating hummus and chips and we just had an earthquake lol,0,1,1,1,1,0,0,1,1,1,0,1,1
direct_eyewitness,just had a small #earthquake,0,1,1,1,1,1,0,0,1,1,0,1,0
direct_eyewitness,mini earthquake,0,0,0,0,0,0,0,0,0,0,1,0,0
direct_eyewitness,#bayarea #earthquake who felt that!?,0,1,1,0,0,0,1,0,0,0,0,0,0
direct_eyewitness,i knew those little earthshakes an hour ago would turn into an earthquake. #oakland,1,1,1,1,1,0,0,0,1,0,0,1,1
direct_eyewitness,and i just felt an earthquake...,1,1,1,1,1,0,0,0,1,1,0,1,1
direct_eyewitness,. berkeleyside just rocked hard at college and alcatraz #berkeley #earthquake #oakland,1,1,1,1,1,0,0,0,1,1,0,1,0
direct_eyewitness,did anyone feel that earthquake lol,0,1,1,0,0,0,0,1,1,1,0,0,0
direct_eyewitness,interesting shaking ground #earthquake,1,1,0,0,0,0,0,0,0,0,0,0,0
direct_eyewitness,whoa. #earthquake,0,0,0,0,0,0,0,0,0,0,1,0,0
direct_eyewitness,nice little #earthquake  that one #sanfrancisco,0,1,1,1,1,0,0,0,1,0,0,0,0
direct_eyewitness,earthquake bitches!   ktvu,0,0,0,0,0,0,1,0,0,0,0,0,0
direct_eyewitness,earthquake? earthquake,0,0,0,0,0,0,1,0,0,0,1,0,0
direct_eyewitness,anyone just feel that earthquake?,0,1,1,0,0,0,1,0,1,1,0,1,0
direct_eyewitness,ether i have a demon or therevwas an earthquake,1,1,1,1,1,1,0,0,1,1,0,1,1
direct_eyewitness,tell me  tori amos: was that just a little earthquake in sf? if so it was my boyfriend  s first since living here  i  https://t.co/wee2pzvjql,1,1,1,1,1,1,1,0,1,1,0,1,1
direct_eyewitness,yo yo yo that earthquake yo!  shoot the shit,0,0,1,0,1,0,1,0,1,0,0,0,0
direct_eyewitness,did y  all feel that earthquake? ,0,1,1,0,0,0,1,0,1,1,0,0,0
direct_eyewitness,am i the only one that felt the earthquake ,1,1,1,1,1,0,0,0,1,1,0,1,0
direct_eyewitness,san francisco strong. we will rebuild #earthquake https://t.co/dzcg59t3ri,0,0,0,0,0,1,0,0,1,0,0,0,0
direct_eyewitness,here comes the earthquake tweets,0,1,1,0,1,0,0,0,1,0,0,0,0
direct_eyewitness,my dad swears there was an earthquake,0,1,1,0,1,0,0,0,1,0,0,0,1
direct_eyewitness,just felt an earthquake in oakland,0,1,0,1,1,1,0,0,1,1,0,1,1
direct_eyewitness,lol there was an earthquake in oakland and i didn  t even feel it,1,1,1,1,1,1,0,1,1,1,0,1,1
direct_eyewitness,earthquake? (cat didn't wake up but felt like someone hit the house.. 2x and floor vibrated.. neighbor dog barked.),1,1,1,0,1,1,1,0,1,1,0,0,0
direct_eyewitness,what a fine mini earthquake,0,1,1,1,1,1,0,0,1,1,0,0,1
direct_eyewitness,oh  hey  earthquake,0,0,0,0,0,0,0,0,0,0,0,0,0
direct_eyewitness,kids   first #earthquake,0,0,0,1,0,0,0,0,0,0,0,0,0
direct_eyewitness,was that an earthquake or my neighbors running down the stairs?,0,1,1,1,1,0,1,0,1,0,0,0,1
direct_eyewitness,was that an earthquake right now ?!?!,0,1,1,0,1,0,1,0,1,1,0,0,1
direct_eyewitness,whoa  that was an earthquake,0,1,1,0,1,0,0,0,1,0,0,0,1
direct_eyewitness,that was either an earthquake or someone making a ruckus next door.,0,1,1,1,1,1,0,0,1,1,0,0,1
direct_eyewitness,so did anybody else just feel that earthquake or is it just me?,0,1,1,0,1,1,1,0,1,1,0,1,0
direct_eyewitness,pretty sure i just experienced my first earthquake in san francisco this shit was weak asl,1,1,1,1,1,1,0,0,1,1,0,1,1
direct_eyewitness,bro wtf!! i was showering &amp; that earthquake happened. i thought the water gonna fall on me harder ,1,1,1,1,1,1,1,0,1,0,0,1,1
direct_eyewitness,who else felt that earthquake?,0,1,1,0,0,0,1,0,1,0,0,0,0
direct_eyewitness,holy fuck did you feel that earthquake??????? #bayarea,0,1,1,0,1,0,1,0,1,1,0,0,0
direct_eyewitness,omfg earthquake,0,0,0,0,0,0,0,0,0,0,1,0,0
direct_eyewitness,ooh there was just an earthquake i love california,1,1,1,1,1,0,0,0,1,1,0,1,1
direct_eyewitness,nigga was that an earthquake???,0,1,1,0,1,0,1,0,1,0,0,0,1
direct_eyewitness,got damn earthquake,0,0,0,0,0,0,0,0,1,0,0,0,0
direct_eyewitness,felt jolt of an #earthquake in san francisco at 2nd &amp; townsend about 30 seconds ago.,0,1,1,1,1,1,0,0,1,1,0,1,1
direct_eyewitness,uh ohhhh earthquake,0,0,0,0,0,0,0,0,0,0,0,0,0
direct_eyewitness,that was either an earthquake or my fart is just that massive,0,1,1,0,1,1,0,0,1,1,0,1,1
direct_eyewitness,oh hello earthquake,0,0,0,0,0,0,0,0,1,0,0,0,0
direct_eyewitness,okay .. that was an earthquake ...,0,1,1,0,1,0,0,0,1,0,0,0,1
direct_eyewitness,i  m not sure i  m ready for warriors twitter and earthquake twitter on the same night,1,1,1,1,1,0,0,0,1,1,0,1,1
direct_eyewitness,yep that was an earthquake  at least it was short  ,0,1,1,1,1,0,0,0,1,0,0,0,1
direct_eyewitness,i've been having the biggest feeling there's gunna be an earthquake ,0,1,1,0,1,0,0,0,1,0,0,0,1
direct_eyewitness,am i the only one who felt that earthquake ? ,1,1,1,1,1,0,1,0,1,1,0,1,0
direct_eyewitness,that earthquake felt kinda good,0,1,1,0,0,0,0,0,1,1,0,0,0
direct_eyewitness,good grief that #earthquake! i  m guessing only a 3 though.,1,1,1,1,1,1,1,0,1,1,0,1,0
direct_eyewitness,"my roommate just used the term ""california foot massage"" to describe the earthquake that happened today.",0,1,1,0,1,1,0,0,1,1,0,1,1
direct_eyewitness,did ya  ll feel that? #earthquake,0,1,0,0,0,0,1,0,1,1,0,0,0
direct_eyewitness,bay area people: yes  that was an earthquake.,0,1,1,0,1,1,0,0,1,0,0,0,1
direct_eyewitness,that was a fun little #earthquake   ёџ #eastbay #bayarea,0,1,1,1,1,1,0,0,1,1,0,0,0
direct_eyewitness,anyone feel that little earthquake?,0,1,1,1,0,0,1,0,1,1,0,0,0
direct_eyewitness,first earthquake of the summer ,0,1,1,1,1,0,0,0,1,0,0,0,0
direct_eyewitness,well that was an earthquake lmao,0,1,1,0,1,0,0,0,1,0,0,0,1
direct_eyewitness,earthquake bitch,0,0,0,0,0,0,0,0,0,0,1,0,0
direct_eyewitness,i actually felt the earthquake this time,1,1,1,1,1,1,0,0,1,0,0,1,0
direct_eyewitness,y  all felt that earthquake,0,1,1,0,0,0,0,0,1,1,0,0,0
direct_eyewitness,baby  s first earthquake during awake hours!,0,0,1,1,1,0,1,0,1,0,0,1,0
direct_eyewitness,sharp earthquake in sf  maybe 4-ish?,0,1,0,1,1,1,1,0,1,1,0,1,1
direct_eyewitness,there was a spooky earthquake,0,1,1,1,1,1,0,0,1,1,0,0,0
direct_eyewitness,what if a big one only took out the gentrifiers and bbq cop callers and the tech companies  #earthquake,0,1,1,1,1,1,0,0,1,1,0,1,0
direct_eyewitness,did i just feel an earthquake?? or did a fat neighbor run down the stairs???,1,1,1,1,1,1,1,0,1,1,0,1,1
direct_eyewitness,so was that an earthquake or am i trippen?,1,1,1,1,1,0,1,0,1,0,0,1,1
direct_eyewitness,umm... was that an earthquake i just felt  ? #sanfrancisco,1,1,1,1,1,0,1,0,1,1,0,1,1
direct_eyewitness,am i trippin or did i just feel a lil earthquake,1,1,1,1,1,1,0,0,1,1,0,1,0
direct_eyewitness,big-ass jolt just now! #earthquake #sanfrancisco,0,1,0,0,0,0,1,0,0,1,0,1,0
direct_eyewitness,#earthquake in the bay!,0,1,1,1,1,1,1,0,1,1,0,1,1
direct_eyewitness,i just felt a (very minor) earthquake in san francisco. probably about a 2.5 at most  but the hotel room definitely  https://t.co/pyuwfainaa,1,1,1,1,1,1,0,0,1,1,0,1,1
direct_eyewitness,that was an earthquake. wtf lmao,0,1,1,0,1,0,0,1,1,0,0,0,1
direct_eyewitness,okay either there was just a small earthquake or my roommates going dumb downstairs,0,1,1,1,1,1,0,0,1,1,0,1,1
direct_eyewitness,#earthquake bay area? ,0,0,0,0,0,0,1,0,0,0,0,0,0
direct_eyewitness,uhh did anyone else just feel that earthquake??,0,1,1,0,0,0,1,0,1,1,0,1,0
direct_eyewitness,oh  it was an earthquake. that was a good one,0,1,1,1,1,1,0,0,1,1,0,0,1
direct_eyewitness,the first earthquake i  ve felt in a while. luna  s first?,1,1,1,1,1,1,1,0,1,1,0,1,1
direct_eyewitness,yall stop stomping around   rek kut pangon sul earthquake   deeen31,0,0,0,0,0,0,0,0,1,0,0,0,0
direct_eyewitness,earthquake almost made me drop my fuckin croissant.,0,1,1,1,1,1,0,0,1,0,0,0,1
direct_eyewitness,there was an earthquake there was an avalanche of change we were so afraid we cried ourselves a hurricane,0,1,1,1,1,1,0,0,1,1,0,0,1
direct_eyewitness,oop felt that earthquake,0,1,1,0,0,0,0,0,1,0,0,0,0
direct_eyewitness,omg there  s an earthquake! dat crazy my bed hella moving,0,1,1,0,1,0,1,1,1,0,0,0,1
direct_eyewitness,was that just an earthquake?,0,1,1,0,1,0,1,0,1,1,0,1,1
direct_eyewitness,welp. that was fun. i just felt a sharp #earthquake jolt here in oakland. as a california native  i didn't even try  https://t.co/vyxfoxh5c8,1,1,1,1,1,1,0,0,1,1,0,1,1
direct_eyewitness,scary ass short earthquake,0,0,0,1,0,0,0,0,0,0,0,0,0
direct_eyewitness,never felt an earthquake so hard,0,1,0,1,1,0,0,0,1,0,0,0,1
direct_eyewitness,omgeeeeeee!!! that was the biggest earthquake ive ever felt !!!!!,0,1,1,0,1,0,1,0,1,0,0,0,0
direct_eyewitness,just felt baby earthquake in sf,0,1,0,1,1,1,0,0,1,1,0,1,1
direct_eyewitness,life on a main road in california: earthquake or truck going by?  i think that was a small earthquake though?,1,1,1,1,1,1,1,0,1,1,0,1,1
direct_eyewitness,that was a big ass earthquake,0,1,1,1,1,1,0,0,1,1,0,0,0
direct_eyewitness, supsla yep  earthquake twitter activate!,0,0,0,0,0,0,1,0,0,0,0,0,0
direct_eyewitness,heh earthquake,0,0,0,0,0,0,0,0,0,0,1,0,0
direct_eyewitness,i didnt feel the earthquake and im pissed :- ,1,1,1,1,1,0,0,0,1,1,0,1,0
direct_eyewitness,#earthquake time,0,1,0,0,1,0,0,0,1,0,1,0,0
direct_eyewitness,*feels earthquake* *checks twitter to make sure you  re not crazy*,0,1,1,0,1,1,0,0,1,0,0,0,0
direct_eyewitness,i thought somebody dropped something on my roof. #berkeley #earthquake,1,1,1,1,1,0,0,0,1,0,0,1,1
direct_eyewitness,ktvu we just had a earthquake in oakland ca at 7:18pm,0,1,1,1,1,1,0,0,1,1,0,1,1
direct_eyewitness,well.. that was def an #earthquake.. https://t.co/fbm6kebe82,0,1,1,0,1,0,0,0,1,0,0,0,1
direct_eyewitness,uhhh did anybody feel that earthquake or,0,1,1,0,1,0,0,0,1,1,0,0,0
direct_eyewitness,omg why is everyone turning around as if they heard an earthquake or something shshsh https://t.co/vnbv5gkz19,0,1,1,1,1,1,0,1,1,0,0,0,1
direct_eyewitness,that was a good shake here in sf. #earthquake,1,1,1,1,1,1,0,0,1,1,0,1,1
direct_eyewitness,was that an earthquake hello anyone ?,0,1,1,0,1,0,1,0,1,0,0,0,1
direct_eyewitness,wondering if we had an earthquake or if an 18 wheeler was driving by the crib too fast again,0,1,1,1,1,0,0,0,1,0,0,0,1
direct_eyewitness,quick lul earthquake came at the wrong time . ,0,1,1,0,1,0,0,0,1,0,0,0,0
direct_eyewitness,earthquake ,0,1,1,1,1,1,0,0,1,1,0,0,0
direct_eyewitness,was it #earthquake or a big truck drove by?,0,1,1,1,1,1,1,0,1,1,0,0,0
direct_eyewitness,was that an earthquake or...,0,1,1,0,1,0,0,0,1,0,0,0,1
direct_eyewitness,*activating earthquake twitter* hey everyone! did you feel it??,0,1,1,0,1,0,1,0,1,1,0,0,0
direct_eyewitness,either that was quite a sharp earthquake or someone just drove into my house...,0,1,1,1,1,1,0,0,1,1,0,1,1
direct_eyewitness,should i go outside after an #earthquake?,1,1,1,1,1,0,1,0,1,0,0,1,1
direct_eyewitness,i expect what'll happen is  i'll flee the big earthquake and get hit by the hurricanes,1,1,1,1,1,0,0,0,1,0,0,1,1
direct_eyewitness,do u guys feel that earthquake ?,0,1,1,0,1,0,1,0,1,1,0,0,0
